0.380734								
0.384615								
0.385826								
0.389744								
0.383784								
0.380763								
0.381595								
0.378759								
0.384806								
0.384431								
0.383750								
0.389216								
0.380772								
0.378624								
0.385474								
0.388043								
0.384595								
0.384966								
0.388271								
0.387066								
0.384489								
0.377280								
0.379666								
0.391507								
0.388629								
0.381351								
0.391522								
0.389852								
0.381127								
0.388709								
0.385295								
0.378931								
0.383295								
0.388548								
0.386098								
0.379009								
0.389676								
0.381955								
0.380906								
0.381918								
0.379696								
0.386172								
0.386705								
0.380814								
0.389483								
0.387850								
0.387996								
0.386170								
0.389373								
0.376087								
0.384524								
0.382886								
0.384099								
0.389124								
0.381227								
0.387099								
0.387055								
0.385495								
0.384239								
0.393749								
0.385986								
0.376173								
0.382852								
0.383262								
0.383443								
0.380156								
0.384077								
0.387458								
0.390767								
0.383699								
0.385648								
0.383301								
0.385496								
0.377940								
0.390413								
0.385991								
0.377857								
0.386851								
0.387912								
0.383721								
0.387160								
0.382814								
0.382672								
0.391297								
0.383807								
0.381661								
0.383475								
0.390570								
0.380466								
0.381728								
0.379435								
0.378632								
0.385554								
0.385738								
0.379256								
0.383270								
0.386583								
0.382601								
0.380568								
0.383233								
0.385580								
0.386481								
0.385327								
0.377323								
0.386315								
0.387499								
0.379273								
0.375888								
0.418100								
0.376675								
0.384059								
0.384036								
0.381605								
0.382706								
0.381706								
0.387048								
0.381195								
0.381093								
0.378107								
0.384797								
0.389328								
0.383759								
0.383269								
0.381750								
0.382598								
0.385359								
0.383905								
0.380419								
0.383300								
0.405261								
0.376330								
0.387067								
0.385833								
0.394835								
0.384963								
0.382535								
0.382095								
0.382935								
0.382658								
0.380411								
0.381369								
0.381727								
0.379599								
0.384908								
0.389554								
0.384795								
0.386007								
0.390084								
0.383635								
0.387239								
0.383731								
0.378705								
0.388910								
0.377791								
0.380737								
0.388834								
0.388919								
0.380573								
0.392424								
0.391896								
0.385942								
0.386895								
0.387083								
0.385348								
0.385473								
0.388437								
0.382608								
0.385342								
0.386258								
0.382261								
0.382990								
0.385648								
0.372983								
0.391929								
0.381585								
0.383816								
0.383395								
0.388578								
0.381570								
0.385718								
0.388733								
0.384744								
0.382924								
0.380682								
0.384031								
0.386147								
0.379213								
0.378100								
0.382625								
0.381991								
0.383567								
0.387636								
0.385589								
0.378717								
0.381468								
0.392173								
0.381979								
0.382031								
0.389974								
0.378470								
0.385286								
0.388333								
0.383967								
0.383107								
0.383038								
0.381261								
0.388032								
0.384940								
0.387060								
0.389537								
0.425047								
0.382796								
0.385922								
0.388847								
0.384592								
0.388706								
0.390249								
0.380564								
0.390396								
0.380317								
0.380711								
0.384206								
0.395265								
0.383139								
0.389619								
0.392170								
0.380558								
0.383409								
0.383332								
0.382544								
0.384123								
0.387194								
0.382398								
0.385296								
0.384425								
0.388164								
0.387520								
0.383712								
0.376028								
0.385778								
0.391544								
0.386114								
0.387697								
0.384103								
0.376527								
0.385743								
0.389934								
0.377233								
0.388838								
0.392140								
0.383472								
0.380101								
0.381598								
0.381169								
0.385897								
0.384414								
0.388762								
0.383035								
0.388788								
0.381204								
0.377527								
0.388569								
0.381532								
0.387386								
0.390113								
0.377733								
0.390410								
0.385417								
0.382762								
0.385837								
0.382920								
0.379937								
0.387304								
0.389335								
0.378271								
0.388954								
0.389408								
0.380771								
0.383618								
0.386063								
0.379124								
0.390368								
0.385037								
0.378030								
0.387486								
0.380868								
0.382670								
0.381476								
0.386378								
0.381378								
0.385338								
0.387233								
0.379249								
0.387736								
0.388040								
0.377788								
0.387492								
0.380744								
0.385284								
0.385784								
0.380775								
0.374037								
0.392279								
0.382084								
0.385614								
0.394378								
0.384507								
0.379640								
0.385170								
0.387732								
0.382912								
0.388229								
0.390082								
0.385415								
0.381664								
0.386418								
0.384724								
0.391680								
0.381369								
0.385859								
0.390244								
0.392513								
0.385657								
0.384196								
0.390927								
0.382298								
0.385149								
0.392378								
0.385670								
0.385793								
0.390455								
0.380155								
0.383871								
0.388531								
0.380048								
0.388328								
0.386330								
0.385077								
0.387953								
0.386626								
0.379515								
0.386850								
0.376397								
0.376052								
0.381399								
0.388583								
0.381443								
0.386837								
0.380775								
0.383840								
0.386161								
0.395283								
0.380942								
0.388857								
0.383386								
0.382563								
0.390724								
0.389269								
0.381227								
0.388038								
0.382760								
0.379615								
0.388323								
0.390948								
0.378962								
0.385992								
0.385776								
0.383958								
0.382532								
0.381752								
0.378258								
0.385924								
0.387422								
0.383633								
0.378934								
0.389312								
0.387804								
0.377434								
0.385797								
0.379950								
0.386698								
0.411203								
0.397617								
0.381093								
0.384035								
0.378166								
0.383806								
0.381837								
0.380032								
0.381910								
0.381928								
0.384354								
0.388168								
0.378412								
0.380845								
0.388409								
0.391472								
0.379021								
0.381721								
0.392691								
0.381637								
0.387335								
0.385047								
0.377554								
0.383449								
0.385388								
0.385623								
0.381222								
0.385366								
0.380634								
0.389159								
0.386204								
0.380420								
0.379982								
0.387015								
0.380459								
0.381791								
0.392485								
0.378425								
0.382087								
0.379851								
0.383948								
0.383136								
0.389256								
0.386238								
0.384469								
0.379067								
0.379629								
0.382573								
0.384291								
0.385526								
0.384099								
0.385138								
0.381520								
0.389668								
0.385713								
0.388529								
0.383376								
0.388290								
0.383646								
0.388499								
0.387318								
0.378566								
0.385677								
0.388518								
0.384753								
0.388343								
0.390830								
0.381791								
0.386187								
0.384114								
0.379006								
0.381857								
0.386271								
0.382195								
0.386452								
0.378348								
0.381601								
0.383052								
0.385270								
0.386129								
0.386392								
0.390793								
0.382910								
0.384915								
0.388332								
0.375030								
0.383061								
0.384908								
0.390616								
0.386766								
0.392359								
0.376298								
0.384207								
0.382303								
0.385720								
0.386694								
0.385121								
0.380323								
0.381480								
0.388214								
0.383573								
0.388978								
0.387438								
0.379141								
0.382071								
0.382147								
0.386310								
0.378744								
0.387288								
0.380118								
0.386141								
0.389076								
0.382201								
0.380922								
0.384672								
0.387963								
0.383830								
0.388858								
0.384238								
0.389315								
0.379816								
0.383105								
0.386685								
0.382447								
0.380911								
0.388919								
0.391912								
0.385595								
0.379334								
0.387306								
0.386516								
0.381709								
0.394034								
0.378170								
0.381451								
0.386093								
0.383403								
0.388407								
0.383744								
0.381548								
0.383771								
0.385936								
0.426893								
0.412505								
0.387823								
0.384706								
0.389944								
0.397755								
0.392887								
0.389064								
0.394785								
0.391480								
0.393221								
0.405600								
0.392034								
0.392371								
0.408978								
0.409891								
0.422705								
0.439540								
0.384596								
0.415170								
0.428264								
0.423615								
0.381630								
0.420032								
0.408801								
0.420430								
0.425460								
0.433329								
0.425581								
0.445785								
0.446603								
0.450651								
0.426592								
0.457543								
0.402484								
0.384799								
0.378216								
0.385074								
0.389315								
0.384389								
0.385363								
0.381876								
0.383252								
0.385286								
0.381248								
0.386521								
0.382534								
0.384071								
0.380810								
0.387049								
0.399672								
0.384723								
0.386126								
0.386721								
0.390624								
0.386894								
0.378935								
0.379800								
0.388640								
0.385527								
0.392545								
0.385535								
0.388572								
0.382250								
0.386713								
0.391456								
0.382914								
0.383625								
0.385207								
0.382494								
0.387587								
0.382441								
0.383889								
0.391527								
0.384972								
0.380528								
0.390190								
0.393144								
0.381394								
0.388971								
0.392035								
0.382640								
0.382562								
0.383424								
0.380501								
0.384094								
0.387327								
0.379752								
0.382799								
0.381343								
0.387096								
0.387293								
0.388774								
0.379419								
0.387239								
0.391405								
0.376739								
0.395666								
0.379279								
0.386249								
0.384539								
0.382574								
0.376702								
0.385647								
0.376305								
0.380163								
0.382423								
0.382199								
0.377282								
0.388710								
0.385017								
0.381967								
0.382525								
0.385588								
0.381449								
0.405375								
0.383106								
0.384100								
0.384067								
0.385801								
0.377889								
0.388632								
0.390865								
0.381266								
0.379791								
0.389108								
0.380853								
0.388113								
0.385358								
0.382549								
0.388377								
0.385678								
0.384920								
0.384229								
0.382160								
0.382365								
0.387617								
0.391687								
0.382872								
0.391928								
0.385544								
0.379072								
0.385643								
0.386875								
0.378512								
0.392899								
0.427925								
0.413028								
0.435460								
0.431315								
0.428037								
0.437172								
0.394676								
0.394574								
0.395605								
0.388505								
0.385043								
0.400776								
0.385162								
0.379668								
0.386985								
0.384729								
0.383285								
0.381667								
0.383507								
0.384970								
0.386340								
0.387323								
0.379624								
0.384500								
0.389438								
0.382465								
0.383703								
0.393617								
0.383555								
0.387018								
0.388896								
0.382630								
0.381565								
0.387000								
0.384571								
0.382219								
0.383626								
0.383229								
0.379687								
0.387552								
0.380365								
0.385051								
0.383194								
0.382864								
0.383705								
0.383430								
0.380779								
0.381789								
0.386498								
0.383245								
0.385844								
0.388288								
0.379482								
0.377834								
0.388287								
0.380269								
0.383949								
0.383838								
0.379520								
0.388315								
0.388936								
0.384847								
0.388000								
0.389525								
0.383723								
0.380844								
0.381753								
0.382718								
0.388983								
0.381422								
0.384686								
0.379529								
0.382692								
0.386397								
0.386769								
0.391737								
0.386383								
0.387501								
0.388860								
0.383940								
0.387115								
0.385931								
0.379650								
0.382823								
0.388463								
0.378586								
0.389200								
0.383476								
0.381763								
0.387712								
0.382178								
0.377870								
0.383626								
0.383611								
0.380610								
0.383019								
0.381185								
0.380074								
0.386729								
0.389029								
0.383553								
0.385517								
0.384140								
