1.03256					
1.03489					
1.02912					
1.03741					
1.0371					
1.02479					
1.02841					
1.03368					
1.0445					
1.03207					
1.03006					
1.02527					
1.03041					
1.03946					
1.02631					
1.03434					
1.04282					
1.0194					
1.02984					
1.04335					
1.02443					
1.03429					
1.03524					
1.02223					
1.03112					
1.02229					
1.02843					
1.03616					
1.03					
1.01968					
1.03858					
1.03849					
1.02693					
1.03363					
1.03527					
1.02854					
1.02429					
1.02652					
1.0236					
1.0315					
1.03802					
1.01621					
1.04487					
1.03893					
1.02474					
1.03933					
1.03275					
1.03109					
1.01933					
1.02383					
1.03042					
1.03543					
1.03256					
1.03044					
1.03032					
1.02848					
1.03322					
1.02897					
1.03181					
1.01901					
1.02237					
1.03305					
1.02346					
1.02893					
1.04112					
1.03008					
1.02645					
1.03966					
1.03264					
1.03372					
1.03584					
1.03709					
1.02693					
1.02972					
1.02821					
1.04547					
1.04331					
1.03073					
1.02709					
1.03247					
1.03776					
1.0242					
1.03716					
1.03023					
1.03164					
1.02557					
1.02893					
1.02822					
1.03282					
1.01896					
1.03061					
1.02403					
1.0159					
1.02864					
1.01756					
1.02585					
1.02797					
1.021					
1.03385					
1.02976					
1.02354					
1.02615					
1.0304					
1.0297					
1.02787					
1.03253					
1.0238					
1.03045					
1.03632					
1.03386					
1.02366					
1.02098					
1.03046					
1.02584					
1.03167					
1.04361					
1.03173					
1.04696					
1.0348					
1.02392					
1.03295					
1.0287					
1.02697					
1.03834					
1.03965					
1.02008					
1.03059					
1.04324					
1.04348					
1.03584					
1.03768					
1.0271					
1.03964					
1.02961					
1.03384					
1.02674					
1.03737					
1.02316					
1.03148					
1.03381					
1.0219					
1.04277					
1.03178					
1.03368					
1.0251					
1.02952					
1.03018					
1.04285					
1.02785					
1.0265					
1.0448					
1.03518					
1.03155					
1.03005					
1.02585					
1.02076					
1.04018					
1.03361					
1.03154					
1.03409					
1.02313					
1.02665					
1.03671					
1.03084					
1.0274					
1.03008					
1.04093					
1.03102					
1.02615					
1.02325					
1.02426					
1.02653					
1.03132					
1.0251					
1.02823					
1.03362					
1.01864					
1.02709					
1.03014					
1.02683					
1.02539					
1.03601					
1.02449					
1.03123					
1.03266					
1.02175					
1.03327					
1.03957					
1.03365					
1.04063					
1.04031					
1.01524					
1.03485					
1.0344					
1.02997					
1.03281					
1.02981					
1.0239					
1.03115					
1.03111					
1.01726					
1.0284					
1.03247					
1.02575					
1.03484					
1.0245					
1.02233					
1.03441					
1.03033					
1.02932					
1.04199					
1.03162					
1.03047					
1.03372					
1.04013					
1.02289					
1.02118					
1.03252					
1.01855					
1.02594					
1.03116					
1.01959					
1.03496					
1.02682					
1.01542					
1.03558					
1.02647					
1.02474					
1.02828					
1.02588					
1.03662					
1.02494					
1.02847					
1.03449					
1.03832					
1.02755					
1.02786					
1.03501					
1.0284					
1.02854					
1.05078					
1.0437					
1.02776					
1.03426					
1.02618					
1.02092					
1.04082					
1.03967					
1.02808					
1.02114					
1.03154					
1.02699					
1.02962					
1.03509					
1.0265					
1.02757					
1.03063					
1.03313					
1.04561					
1.02645					
1.02065					
1.02614					
1.05136					
1.01832					
1.03724					
1.04149					
1.025					
1.02785					
1.02684					
1.02235					
1.03558					
1.02988					
1.01955					
1.02875					
1.02916					
1.02588					
1.03425					
1.0424					
1.03655					
1.03177					
1.03481					
1.04002					
1.0385					
1.03645					
1.02807					
1.0299					
1.02793					
1.02778					
1.04687					
1.02562					
1.02119					
1.03794					
1.02776					
1.02561					
1.03716					
1.02523					
1.02725					
1.03848					
1.02881					
1.03022					
1.02143					
1.02986					
1.02078					
1.04253					
1.02927					
1.02873					
1.02768					
1.03338					
1.02362					
1.03706					
1.035					
1.0248					
1.0273					
1.02552					
1.02831					
1.02056					
1.01727					
1.0229					
1.02624					
1.03383					
1.0281					
1.02162					
1.03035					
1.03365					
1.03116					
1.03314					
1.02167					
1.02448					
1.0284					
1.02659					
1.03941					
1.02687					
1.01921					
1.01332					
1.034					
1.01826					
1.02504					
1.0311					
1.02935					
1.03046					
1.02509					
1.01881					
1.02084					
1.03026					
1.03026					
1.02428					
1.03552					
1.0325					
1.03774					
1.03977					
1.02526					
1.03541					
1.0396					
1.0251					
1.04204					
1.04682					
1.03858					
1.03173					
1.03836					
1.0325					
1.02581					
1.04465					
1.02138					
1.03024					
1.0269					
1.02488					
1.03413					
1.03273					
1.0226					
1.03615					
1.03551					
1.02173					
1.03461					
1.0527					
1.03072					
1.03085					
1.03803					
1.02978					
1.03812					
1.0413					
1.02854					
1.03557					
1.04822					
1.03209					
1.03304					
1.03495					
1.04504					
1.02352					
1.03807					
1.02681					
1.04052					
1.03095					
1.02425					
1.04612					
1.03044					
1.02971					
1.02791					
1.0298					
1.02337					
1.0375					
1.0271					
1.02611					
1.03998					
1.03731					
1.03123					
1.03437					
1.02775					
1.0269					
1.03682					
1.02939					
1.02288					
1.03126					
1.0393					
1.01773					
1.04147					
1.02763					
1.02158					
1.03231					
1.03359					
1.02305					
1.03346					
1.02625					
1.02542					
1.02962					
1.03894					
1.02261					
1.02943					
1.03722					
1.01963					
1.03445					
1.02273					
1.02973					
1.03557					
1.03496					
1.02555					
1.01493					
1.02875					
1.02487					
1.02445					
1.01926					
1.02923					
1.02862					
1.03754					
1.00929					
1.03218					
1.03067					
1.02346					
1.03534					
1.03572					
1.02218					
1.02649					
1.03243					
1.0225					
1.02688					
1.02835					
1.02646					
1.0314					
1.0329					
1.02663					
1.02944					
1.02447					
1.02883					
1.03385					
1.04583					
1.02426					
1.03336					
1.02899					
1.03588					
1.04146					
1.03112					
1.02919					
1.04287					
1.02523					
1.02394					
1.03033					
1.0213					
1.02906					
1.03218					
1.03095					
1.03311					
1.03776					
1.03374					
1.02275					
1.03229					
1.02645					
1.02147					
1.04054					
1.0196					
1.03459					
1.02755					
1.02813					
1.02798					
1.04025					
1.03035					
1.03816					
1.02785					
1.02994					
1.01912					
1.03274					
1.02015					
1.0236					
1.03326					
1.02783					
1.02824					
1.03129					
1.03298					
1.03363					
1.01982					
1.03268					
1.03144					
1.03084					
1.03239					
1.03195					
1.02644					
1.02466					
1.02391					
1.03423					
1.02963					
1.02068					
1.03148					
1.03005					
1.02175					
1.03165					
1.04344					
1.0312					
1.04137					
1.02654					
1.0313					
1.03876					
1.03528					
1.01699					
1.03163					
1.02137					
1.02622					
1.02994					
1.02964					
1.01361					
1.02034					
1.02443					
1.02676					
1.03086					
1.02797					
1.02697					
1.03073					
1.0292					
1.01308					
1.02578					
1.0353					
1.01951					
1.03191					
1.0253					
1.03443					
1.03223					
1.02534					
1.02636					
1.03492					
1.04303					
1.02854					
1.03956					
1.02855					
1.02127					
1.03428					
1.03485					
1.02292					
1.0415					
1.04232					
1.02946					
1.03744					
1.0325					
1.03158					
1.03649					
1.02872					
1.02269					
1.03914					
1.03611					
1.02536					
1.03827					
1.03404					
1.02258					
1.03027					
1.03649					
1.02392					
1.03871					
1.03558					
1.03689					
1.04906					
1.02877					
1.03512					
1.04005					
1.03656					
1.0233					
1.03143					
1.03979					
1.02783					
1.03742					
1.04692					
1.03181					
1.02911					
1.04595					
1.03277					
1.04198					
1.03181					
1.04112					
1.03571					
1.0261					
1.02566					
1.03713					
1.0361					
1.02308					
1.04257					
1.03323					
1.03428					
1.03421					
1.03658					
1.02794					
1.02362					
1.04222					
1.02407					
1.03586					
1.02612					
1.02534					
1.03762					
1.02746					
1.02826					
1.04024					
1.02709					
1.02024					
1.02424					
1.03142					
1.02115					
1.02628					
1.02796					
1.02481					
1.04064					
1.03294					
1.03446					
1.03898					
1.03036					
1.03197					
1.02584					
1.03931					
1.02345					
1.03511					
1.02944					
1.03641					
1.02271					
1.04082					
1.02753					
1.02449					
1.02259					
1.02893					
1.02035					
1.02047					
1.02226					
1.03001					
1.03111					
1.027					
1.03131					
1.04525					
1.0178					
1.033					
1.02978					
1.04311					
1.02619					
1.05244					
1.03019					
1.01249					
1.02663					
1.03007					
1.03388					
1.03526					
1.02802					
1.04175					
1.02837					
1.01941					
1.02819					
1.02691					
1.01711					
1.03568					
1.03261					
1.01782					
1.03002					
1.02548					
1.01879					
1.03845					
1.02389					
1.02686					
1.03246					
1.03043					
1.01555					
1.03023					
1.02032					
